data_year,arrestee_id,nibrs_arrestee_weapon_id,weapon_id
2021,44990091,,51
2021,44990147,,51
2021,44990384,,3
2021,44649324,,51
2021,44990174,,51
2021,44990101,,51
2021,44990093,,51
2021,44990169,,51
2021,44990089,,51
2021,44990090,,51
2021,44990134,,51
2021,44990138,,51
2021,44990139,,51
2021,44990140,,51
2021,44990105,,51
2021,44990137,,51
2021,44990081,,51
2021,44990108,,3
2021,44990375,,51
2021,44990128,,3
2021,44990179,,51
2021,44990135,,51
2021,44990127,,52
2021,44990145,,51
2021,44990148,,51
2021,44990168,,51
2021,44990099,,51
2021,44990111,,53
2021,45743557,,51
2021,44990253,,51
2021,44990442,,51
2021,46149979,,51
2021,44990297,,9
2021,44990170,,5
2021,44990232,,51
2021,44990456,,51
2021,44990273,,51
2021,44990256,,51
2021,44990217,,51
2021,44990274,,51
2021,44990228,,51
2021,44990223,,51
2021,44990216,,51
2021,44990251,,51
2021,44990229,,51
2021,46149974,,51
2021,44990171,,51
2021,44990176,,52
2021,46149956,,51
2021,44990234,,9
2021,44990193,,51
2021,44990245,,3
2021,44990201,,51
2021,44990262,,51
2021,44990180,,51
2021,44990164,,51
2021,44990218,,51
2021,44990285,,3
2021,44990200,,3
2021,44990212,,3
2021,44990243,,51
2021,44990258,,3
2021,44990185,,51
2021,44990222,,51
2021,44990239,,51
2021,44990184,,3
2021,44990181,,51
2021,44990250,,51
2021,44990209,,51
2021,44990237,,51
2021,44990226,,51
2021,44990198,,51
2021,44990281,,51
2021,44990257,,51
2021,44990043,,52
2021,46149925,,3
2021,44990221,,51
2021,44990246,,51
2021,45743401,,51
2021,44990242,,51
2021,44990190,,52
2021,44990225,,51
2021,44990196,,51
2021,44990197,,51
2021,44990275,,51
2021,44990276,,51
2021,44990277,,51
2021,44990224,,3
2021,44990255,,51
2021,44990235,,51
2021,44990206,,51
2021,44990230,,51
2021,44990203,,3
2021,45743327,,51
2021,44990159,,51
2021,44990469,,51
2021,44990192,,51
2021,44990210,,3
2021,44990211,,3
2021,44990238,,51
2021,44990231,,51
2021,44990236,,51
2021,44990261,,51
2021,44990160,,51
2021,44990182,,52
2021,44990252,,51
2021,44990175,,51
2021,44990187,,9
2021,44990208,,51
2021,44990233,,51
2021,44990199,,51
2021,44990473,,51
2021,44990205,,51
2021,44990264,,9
2021,44990265,,9
2021,44990266,,9
2021,44990267,,9
2021,44990268,,9
2021,44990269,,9
2021,44990270,,9
2021,44990271,,9
2021,44990272,,9
2021,44990172,,9
2021,44990173,,9
2021,44990319,,51
2021,44990213,,51
2021,44990215,,51
2021,44990260,,51
2021,44990244,,3
2021,44990207,,51
2021,45743340,,51
2021,45743341,,3
2021,45743342,,3
2021,44990194,,51
2021,44990278,,51
2021,44990183,,3
2021,44990186,,51
2021,44990214,,51
2021,44990254,,51
2021,44990357,,51
2021,44990338,,51
2021,44990259,,51
2021,44990346,,51
2021,44990325,,51
2021,45742240,,51
2021,44990347,,51
2021,44990341,,3
2021,45743385,,51
2021,44990303,,3
2021,44990316,,51
2021,44990343,,51
2021,44990289,,51
2021,44990279,,51
2021,44990315,,3
2021,44990249,,51
2021,45743464,,51
2021,44990329,,51
2021,44990290,,51
2021,44990295,,51
2021,44990293,,51
2021,44990308,,3
2021,44990292,,51
2021,44990330,,51
2021,44990287,,51
2021,44990326,,3
2021,44990327,,3
2021,44990306,,3
2021,44990307,,3
2021,44990324,,51
2021,45743371,,3
2021,45743372,,3
2021,44990483,,51
2021,44990332,,51
2021,44990333,,51
2021,44990328,,51
2021,44990263,,51
2021,44990535,,3
2021,44990536,,3
2021,44990302,,3
2021,44990288,,51
2021,44990323,,9
2021,44990296,,51
2021,44990345,,51
2021,44990361,,51
2021,44989950,,3
2021,44990309,,51
2021,44990310,,51
2021,44990311,,51
2021,44990312,,51
2021,44990305,,9
2021,44990282,,51
2021,44990294,,9
2021,44990334,,51
2021,44990524,,52
2021,44990386,,51
2021,44990301,,51
2021,44990291,,51
2021,44990335,,51
2021,44990344,,3
2021,44990339,,3
2021,44990340,,3
2021,44990304,,51
2021,44990351,,9
2021,44990283,,3
2021,44990284,,3
2021,44990336,,9
2021,44990300,,51
2021,45743477,,51
2021,44990280,,51
2021,45743408,,51
2021,44990354,,51
2021,44990313,,51
2021,44990320,,51
2021,44990349,,3
2021,44990348,,51
2021,44990321,,51
2021,44990286,,51
2021,44990299,,51
2021,44990298,,51
2021,44990322,,51
2021,44990318,,9
2021,44990337,,51
2021,44990431,,51
2021,44990399,,51
2021,44990400,,51
2021,44990364,,51
2021,44990407,,52
2021,44990426,,51
2021,44990425,,51
2021,44990379,,51
2021,46149910,,51
2021,44990428,,3
2021,44990434,,51
2021,44990443,,51
2021,44990132,,51
2021,44990376,,51
2021,44990411,,3
2021,44990366,,51
2021,44990367,,51
2021,44990417,,51
2021,44990459,,51
2021,44990460,,51
2021,44990423,,51
2021,44990424,,51
2021,44990391,,51
2021,44990455,,51
2021,44990421,,51
2021,44990363,,51
2021,44990429,,3
2021,44990444,,9
2021,44990360,,51
2021,45743279,,51
2021,45743262,,51
2021,46149978,,51
2021,44990410,,51
2021,44990358,,51
2021,44990396,,51
2021,44990432,,3
2021,44990392,,51
2021,44990435,,51
2021,44990457,,51
2021,44990402,,51
2021,44990356,,51
2021,44990412,,51
2021,44990413,,51
2021,44990380,,3
2021,44990381,,3
2021,44990382,,3
2021,44990383,,3
2021,44990422,,3
2021,44990439,,51
2021,44990359,,51
2021,44990401,,51
2021,44990419,,3
2021,44990420,,3
2021,44990350,,51
2021,44990388,,3
2021,44990389,,3
2021,44990390,,3
2021,44990445,,51
2021,44990404,,3
2021,45743250,,51
2021,44990403,,51
2021,44990353,,51
2021,44990385,,51
2021,44990362,,51
2021,44990397,,51
2021,44990430,,51
2021,44990406,,51
2021,44990368,,51
2021,45743364,,51
2021,44990440,,51
2021,44990394,,51
2021,44990433,,52
2021,44990415,,51
2021,44990427,,51
2021,44990408,,51
2021,44990416,,51
2021,44990371,,51
2021,44990378,,9
2021,44990393,,51
2021,44990377,,51
2021,44990436,,51
2021,44990414,,51
2021,45743430,,9
2021,45743310,,51
2021,44990395,,51
2021,44990352,,51
2021,44990398,,51
2021,44990437,,51
2021,44990369,,9
2021,44990451,,51
2021,44990452,,51
2021,44990453,,51
2021,44990505,,51
2021,46149957,,51
2021,44990499,,51
2021,44990500,,51
2021,44990512,,51
2021,44990461,,3
2021,44990495,,3
2021,44990489,,51
2021,44990467,,3
2021,44990519,,51
2021,44990488,,9
2021,44990477,,9
2021,45743258,,51
2021,44989982,,3
2021,44990509,,3
2021,44990476,,51
2021,44990464,,51
2021,44990514,,51
2021,44990506,,51
2021,44990471,,3
2021,44990502,,51
2021,44990405,,51
2021,44990487,,51
2021,44990478,,51
2021,44990494,,9
2021,44990454,,51
2021,44990503,,51
2021,44990446,,51
2021,44990522,,51
2021,45743253,,51
2021,45743254,,51
2021,44990482,,3
2021,44990479,,51
2021,44990472,,51
2021,44990504,,9
2021,45743295,,9
2021,46149916,,3
2021,46149944,,3
2021,46149959,,3
2021,44990526,,51
2021,46149972,,3
2021,44990497,,51
2021,44990498,,51
2021,46150028,,3
2021,46149923,,51
2021,44990474,,51
2021,44990517,,51
2021,44990491,,51
2021,46149933,,51
2021,44990470,,51
2021,44990513,,3
2021,44990468,,51
2021,44990441,,51
2021,44990541,,3
2021,44990449,,3
2021,44990531,,3
2021,44990511,,9
2021,44990501,,51
2021,45743505,,3
2021,44990538,,51
2021,44990450,,51
2021,44990458,,51
2021,46150050,,3
2021,44990466,,51
2021,44990481,,51
2021,44990486,,51
2021,44990523,,51
2021,44990507,,3
2021,44990490,,3
2021,45743302,,3
2021,44990566,,3
2021,44990516,,51
2021,44990480,,51
2021,44990496,,51
2021,44990543,,51
2021,44990493,,52
2021,44990545,,3
2021,44990520,,51
2021,44990485,,51
2021,44990447,,52
2021,44990448,,52
2021,44990518,,3
2021,44990492,,51
2021,44990463,,51
2021,44990475,,51
2021,46149926,,52
2021,44990508,,51
2021,44990484,,9
2021,44990527,,51
2021,45743383,,51
2021,44990532,,51
2021,44990563,,51
2021,44990564,,51
2021,44990605,,52
2021,44990594,,3
2021,44990510,,51
2021,45743456,,51
2021,44990555,,51
2021,45743321,,51
2021,45743322,,5
2021,45743323,,51
2021,45743324,,51
2021,45743325,,6
2021,45743326,,51
2021,44990521,,3
2021,44990639,,51
2021,44990621,,51
2021,46150111,,3
2021,44990546,,51
2021,44990600,,51
2021,44990549,,51
2021,44990650,,3
2021,44990611,,51
2021,44990573,,51
2021,44990533,,4
2021,45743514,,3
2021,44990552,,51
2021,44990529,,51
2021,44990583,,51
2021,44990587,,9
2021,44990613,,52
2021,44990559,,9
2021,44990577,,51
2021,45743350,,3
2021,44990534,,3
2021,44990591,,51
2021,44990544,,51
2021,44990592,,51
2021,44990593,,51
2021,44990652,,3
2021,44990590,,51
2021,44990655,,51
2021,44990601,,51
2021,45743458,,51
2021,44990596,,51
2021,45743311,,51
2021,45743440,,51
2021,44990565,,51
2021,44990550,,51
2021,44990662,,51
2021,46149922,,3
2021,46149914,,51
2021,46150040,,3
2021,44990553,,51
2021,44990539,,51
2021,44990598,,51
2021,44990542,,51
2021,44990581,,51
2021,44990597,,51
2021,44990515,,51
2021,44990525,,3
2021,44990576,,51
2021,44990609,,51
2021,44990548,,51
2021,44990579,,51
2021,44990606,,52
2021,44990528,,9
2021,46149906,,3
2021,44990574,,51
2021,44990586,,51
2021,44990547,,51
2021,44990616,,51
2021,44990585,,51
2021,44990610,,51
2021,44990558,,51
2021,44990625,,51
2021,44990589,,51
2021,44990556,,51
2021,45743263,,51
2021,45743455,,51
2021,44990551,,51
2021,44990584,,51
2021,44990554,,51
2021,44990575,,51
2021,44990530,,51
2021,44990649,,51
2021,44990612,,51
2021,44990537,,51
2021,44990604,,9
2021,46149971,,51
2021,44990582,,51
2021,44990603,,51
2021,44990540,,51
2021,44990615,,51
2021,44990602,,51
2021,46149912,,51
2021,44990626,,51
2021,44990599,,51
2021,44990595,,51
2021,45743451,,51
2021,44990703,,51
2021,44990739,,9
2021,46150023,,51
2021,44990730,,3
2021,44990736,,51
2021,44990608,,51
2021,46149949,,51
2021,44990640,,51
2021,44990637,,52
2021,44990741,,51
2021,44990714,,51
2021,44990671,,51
2021,44990693,,3
2021,44990632,,51
2021,44990701,,3
2021,44990691,,51
2021,44990629,,51
2021,44990733,,9
2021,44990674,,51
2021,44990717,,51
2021,44990659,,51
2021,44990677,,52
2021,44990696,,51
2021,44990661,,51
2021,44990675,,51
2021,44990644,,51
2021,44990619,,3
2021,44990620,,51
2021,44990709,,51
2021,44990673,,51
2021,44990672,,51
2021,44990653,,3
2021,45743564,,51
2021,44990622,,51
2021,44990718,,51
2021,44990665,,51
2021,44990760,,51
2021,44990751,,51
2021,44990755,,51
2021,44990647,,51
2021,44990657,,51
2021,44990689,,51
2021,44990687,,51
2021,44990636,,51
2021,44990664,,51
2021,44990688,,51
2021,44990707,,51
2021,44990713,,51
2021,44990685,,51
2021,44990638,,9
2021,44990708,,3
2021,44990656,,3
2021,45743560,,51
2021,44990645,,51
2021,44990702,,51
2021,44990681,,51
2021,44990695,,51
2021,44990670,,51
2021,44990660,,51
2021,44990617,,51
2021,44990624,,9
2021,44990663,,51
2021,44990723,,51
2021,44990618,,51
2021,44990643,,51
2021,44990699,,51
2021,44990700,,51
2021,44990747,,51
2021,44990705,,51
2021,44990684,,51
2021,44990715,,51
2021,44990731,,51
2021,44990682,,51
2021,44990623,,51
2021,44990721,,51
2021,44990712,,51
2021,44990646,,9
2021,44990704,,51
2021,44990706,,51
2021,44990694,,51
2021,44990724,,9
2021,44990764,,51
2021,44990635,,9
2021,44990678,,51
2021,44990697,,3
2021,44990648,,51
2021,44990631,,51
2021,44990627,,51
2021,44990628,,51
2021,45743533,,51
2021,45743563,,3
2021,44990676,,51
2021,44990686,,51
2021,44990642,,51
2021,44990763,,3
2021,44990654,,51
2021,45743553,,51
2021,44990692,,51
2021,44990630,,51
2021,44990750,,51
2021,44990634,,51
2021,44990641,,51
2021,45743608,,51
2021,44990679,,51
2021,45743554,,9
2021,46149967,,3
2021,44990719,,3
2021,44990720,,3
2021,44990748,,3
2021,45743548,,51
2021,44990651,,51
2021,44990614,,51
2021,44990761,,51
2021,44990752,,51
2021,44990666,,51
2021,44990667,,51
2021,44990668,,51
2021,44990669,,51
2021,44990728,,51
2021,44990680,,51
2021,44990683,,52
2021,44990690,,52
2021,46149952,,3
2021,44990658,,51
2021,44990710,,3
2021,45743512,,3
2021,44990633,,3
2021,44990737,,51
2021,44990738,,51
2021,44990744,,51
2021,44990758,,51
2021,44990789,,51
2021,44990790,,51
2021,44990770,,51
2021,44990759,,51
2021,45743574,,52
2021,44990786,,51
2021,44990722,,51
2021,44990787,,51
2021,46149932,,51
2021,45743607,,51
2021,45743511,,51
2021,44990735,,51
2021,45743551,,51
2021,46149973,,51
2021,45743537,,51
2021,44990756,,51
2021,45743546,,9
2021,45743581,,51
2021,44990749,,9
2021,44990726,,51
2021,45743516,,51
2021,45743543,,51
2021,45743534,,51
2021,45743535,,51
2021,45743536,,51
2021,45743558,,51
2021,45743532,,51
2021,45743572,,51
2021,44990775,,51
2021,44990781,,9
2021,44990762,,51
2021,44990766,,3
2021,45743531,,51
2021,44990768,,51
2021,45743544,,51
2021,45743538,,51
2021,45743584,,53
2021,45743570,,51
2021,45743545,,3
2021,45743539,,9
2021,45743515,,51
2021,45743507,,3
2021,45743569,,51
2021,45743549,,51
2021,45743566,,3
2021,45743550,,51
2021,45743555,,3
2021,45743541,,51
2021,45743587,,51
2021,45743612,,3
2021,45743613,,3
2021,45743614,,3
2021,45743547,,51
2021,45743562,,51
2021,45743632,,3
2021,45743542,,4
2021,45743618,,3
2021,45743619,,3
2021,45743620,,3
2021,45743621,,9
2021,45743652,,51
2021,45743589,,3
2021,45743595,,3
2021,46149986,,51
2021,45743678,,51
2021,45743668,,51
2021,45743726,,51
2021,46150168,,51
2021,46150734,,51
2021,41430382,,51
2021,41846148,,51
2021,41430385,,51
2021,41430381,,51
2021,42184465,,51
2021,41430383,,51
2021,41430384,,51
2021,41430378,,51
2021,41425426,,52
2021,41430377,,51
2021,45445594,,51
2021,41430380,,51
2021,41430379,,51
2021,41430373,,51
2021,42695578,,51
2021,41425425,,51
2021,41430376,,51
2021,41430374,,51
2021,45445540,,52
2021,41425412,,52
2021,41430369,,51
2021,41430370,,51
2021,41430371,,51
2021,42184462,,51
2021,42184463,,51
2021,41430372,,51
2021,42184406,,51
2021,41425421,,51
2021,41425420,,51
2021,43409148,,51
2021,41430368,,51
2021,41430365,,51
2021,41430367,,51
2021,42184783,,51
2021,45445569,,4
2021,42184764,,51
2021,41846105,,51
2021,41425418,,51
2021,41846115,,51
2021,42695593,,51
2021,42184459,,51
2021,41425415,,52
2021,41425410,,51
2021,43062944,,51
2021,41430362,,51
2021,42184757,,51
2021,42184791,,51
2021,42695650,,51
2021,41430360,,51
2021,42184765,,51
2021,41430359,,51
2021,45445537,,51
2021,42184419,,51
2021,41425409,,51
2021,41846146,,51
2021,41430358,,51
2021,41425404,,51
2021,41425406,,51
2021,41846126,,51
2021,41425407,,51
2021,41430356,,51
2021,41425405,,51
2021,42184467,,51
2021,41430354,,51
2021,41846147,,51
2021,41430355,,51
2021,41846144,,51
2021,41842396,,51
2021,41846145,,51
2021,41846140,,51
2021,42184427,,51
2021,41846136,,51
2021,41846132,,51
2021,42695594,,51
2021,41846139,,51
2021,41846138,,51
2021,41846134,,51
2021,41846124,,51
2021,41842390,,51
2021,41846130,,51
2021,41846131,,51
2021,41846127,,51
2021,41846129,,51
2021,41846128,,51
2021,42184454,,51
2021,42184790,,52
2021,41846121,,51
2021,41846123,,51
2021,41846111,,51
2021,41846120,,51
2021,41846113,,51
2021,41846114,,51
2021,41846102,,51
2021,41842386,,52
2021,41842387,,51
2021,41846110,,51
2021,41846108,,51
2021,42491681,,51
2021,42491682,,51
2021,42491683,,51
2021,41846095,,51
2021,42184800,,51
2021,45445533,,51
2021,45445534,,52
2021,45445535,,51
2021,41846107,,51
2021,41846106,,51
2021,41846104,,51
2021,42491649,,51
2021,42491656,,51
2021,41846101,,51
2021,41846094,,51
2021,41846093,,51
2021,41842382,,52
2021,41846099,,51
2021,41846096,,51
2021,42184414,,51
2021,41846092,,51
2021,41846097,,51
2021,41846098,,51
2021,42184756,,51
2021,41846091,,51
2021,42184705,,51
2021,42184747,,51
2021,42184715,,51
2021,45445562,,3
2021,42184486,,51
2021,42184861,,51
2021,42184580,,51
2021,42184535,,52
2021,42184473,,52
2021,42184473,,53
2021,42184457,,51
2021,42184475,,52
2021,42184491,,51
2021,42184489,,51
2021,42184517,,51
2021,42184485,,51
2021,42184503,,51
2021,42184504,,51
2021,45445586,,3
2021,42184481,,51
2021,42184471,,51
2021,42184500,,51
2021,42184469,,51
2021,42184458,,51
2021,42184452,,51
2021,42184478,,52
2021,42184448,,51
2021,42184466,,51
2021,42184442,,51
2021,42184434,,51
2021,42184476,,51
2021,42184464,,53
2021,42184449,,51
2021,42184455,,51
2021,42184461,,51
2021,42184446,,51
2021,42184438,,51
2021,42184439,,51
2021,42184440,,51
2021,42184447,,52
2021,42184437,,51
2021,42491627,,51
2021,42184710,,51
2021,43667033,,51
2021,42184432,,51
2021,42184699,,51
2021,42184700,,51
2021,42184433,,51
2021,42184453,,51
2021,42184693,,51
2021,42184701,,51
2021,42184436,,51
2021,42184450,,51
2021,42491674,,51
2021,42184444,,51
2021,42184672,,51
2021,42184430,,51
2021,42491671,,51
2021,42184666,,51
2021,42184678,,51
2021,42184713,,51
2021,42184645,,51
2021,45445565,,51
2021,42184691,,51
2021,42184646,,51
2021,42184425,,51
2021,42184415,,51
2021,42184416,,51
2021,42491657,,51
2021,42184670,,51
2021,42184412,,51
2021,42184410,,51
2021,43062935,,51
2021,42184642,,51
2021,42184423,,51
2021,42184422,,51
2021,42184420,,51
2021,42491689,,51
2021,42184498,,51
2021,42184505,,51
2021,42184506,,51
2021,42184424,,51
2021,45445538,,52
2021,45445539,,51
2021,42184418,,51
2021,42184409,,51
2021,45445651,,51
2021,42184411,,51
2021,42184417,,51
2021,42491664,,51
2021,42184541,,51
2021,42184435,,51
2021,42184533,,52
2021,42491688,,51
2021,42184445,,51
2021,42184443,,51
2021,42184441,,51
2021,42184426,,51
2021,42491687,,51
2021,45445555,,3
2021,42184431,,51
2021,42184405,,52
2021,42491684,,52
2021,42491685,,52
2021,42491690,,51
2021,42491691,,51
2021,42695624,,51
2021,42695628,,51
2021,42695638,,51
2021,42491668,,51
2021,42491693,,51
2021,42491680,,51
2021,42491663,,53
2021,42491670,,51
2021,42491695,,51
2021,42491699,,52
2021,42491702,,51
2021,42491651,,52
2021,42491700,,51
2021,42491692,,51
2021,42491694,,52
2021,42491696,,51
2021,42491701,,51
2021,42491698,,51
2021,42491697,,51
2021,45445532,,52
2021,42491672,,51
2021,42695605,,51
2021,42491632,,51
2021,42491669,,51
2021,42491666,,51
2021,42491644,,52
2021,42491662,,51
2021,42491667,,51
2021,42491658,,51
2021,42695607,,51
2021,42491676,,51
2021,42491650,,51
2021,42491661,,51
2021,42695597,,51
2021,42491638,,51
2021,42491677,,51
2021,42491643,,51
2021,42491654,,51
2021,42491673,,51
2021,42491659,,51
2021,42491621,,52
2021,42491665,,52
2021,42491626,,52
2021,42491655,,51
2021,42491652,,51
2021,42491648,,51
2021,42491631,,51
2021,45445529,,52
2021,42491630,,51
2021,42491647,,51
2021,43062975,,51
2021,42695604,,51
2021,42491640,,52
2021,42491625,,51
2021,43940220,,51
2021,42491653,,52
2021,42491628,,51
2021,42491629,,51
2021,45445603,,51
2021,42491633,,51
2021,42695613,,51
2021,42491639,,51
2021,42491642,,51
2021,43409105,,51
2021,43940231,,51
2021,42491641,,51
2021,42491679,,51
2021,42491678,,51
2021,42491675,,51
2021,42491645,,51
2021,42491636,,51
2021,42491637,,51
2021,42695570,,51
2021,42491635,,52
2021,42491634,,51
2021,42491624,,51
2021,42491620,,51
2021,43940221,,51
2021,42491622,,51
2021,42695653,,51
2021,42695654,,51
2021,42491623,,52
2021,42695647,,51
2021,45445632,,51
2021,42695648,,51
2021,42695649,,51
2021,42695652,,51
2021,42695641,,51
2021,42695640,,51
2021,42695635,,51
2021,42695646,,51
2021,42695630,,51
2021,42695583,,51
2021,42695632,,51
2021,42695633,,51
2021,42695631,,51
2021,43666987,,51
2021,42695611,,51
2021,42695623,,51
2021,42695639,,51
2021,42695626,,51
2021,42695651,,51
2021,43409076,,51
2021,43940217,,51
2021,43409087,,51
2021,42695637,,51
2021,42695610,,51
2021,42695644,,51
2021,43062979,,51
2021,42695634,,51
2021,42695620,,51
2021,42695621,,51
2021,43667020,,51
2021,42695636,,51
2021,42695609,,51
2021,42695606,,51
2021,42695627,,51
2021,42695629,,51
2021,45941179,,51
2021,42695615,,51
2021,43940214,,51
2021,42695619,,51
2021,43409132,,51
2021,43940227,,51
2021,42695618,,51
2021,42695603,,51
2021,42695601,,51
2021,42695602,,51
2021,42695584,,51
2021,42695608,,51
2021,42695599,,52
2021,45445624,,4
2021,42695589,,51
2021,42695580,,51
2021,42695586,,51
2021,42695612,,51
2021,43062959,,51
2021,43409138,,51
2021,42695581,,51
2021,42695571,,51
2021,43062977,,51
2021,43062966,,51
2021,42695614,,51
2021,42695600,,51
2021,42695577,,51
2021,43409144,,51
2021,43062950,,51
2021,42695598,,51
2021,44402148,,51
2021,42695591,,51
2021,43409150,,51
2021,42695579,,51
2021,44646238,,51
2021,43062953,,51
2021,43062954,,51
2021,42695590,,51
2021,42695587,,51
2021,42695566,,51
2021,42695567,,51
2021,42695576,,51
2021,43062919,,51
2021,43667060,,51
2021,43062928,,51
2021,42695572,,51
2021,42695573,,51
2021,42695574,,51
2021,43062961,,51
2021,42695565,,51
2021,42695569,,51
2021,43062949,,51
2021,43409103,,51
2021,43409147,,51
2021,43062945,,52
2021,43062943,,51
2021,43062936,,51
2021,43062933,,51
2021,43062960,,51
2021,43062941,,51
2021,43409078,,51
2021,43062940,,51
2021,43062939,,51
2021,43062883,,51
2021,43062946,,51
2021,43062952,,51
2021,43062973,,51
2021,43666985,,51
2021,43062976,,51
2021,43062948,,51
2021,43062932,,52
2021,43667018,,51
2021,43062978,,51
2021,43062929,,51
2021,43062927,,51
2021,43062917,,51
2021,43409140,,51
2021,43062920,,51
2021,43940199,,51
2021,43062915,,51
2021,43062970,,51
2021,43062971,,51
2021,43062972,,51
2021,43062969,,51
2021,43940238,,51
2021,43940239,,51
2021,43062893,,51
2021,43667046,,51
2021,43062905,,51
2021,43062913,,51
2021,43062964,,51
2021,43062967,,51
2021,43062968,,51
2021,43062909,,51
2021,43409085,,51
2021,43062907,,51
2021,43062900,,51
2021,43062965,,51
2021,43062903,,51
2021,43062963,,51
2021,43062897,,51
2021,44402169,,51
2021,43409061,,51
2021,43062958,,51
2021,43409142,,52
2021,43409143,,52
2021,43062947,,51
2021,43062896,,51
2021,43940244,,51
2021,43062962,,51
2021,43062889,,51
2021,43062886,,51
2021,43409064,,51
2021,43062880,,51
2021,43062902,,51
2021,43667059,,51
2021,43062895,,51
2021,43062906,,51
2021,43062942,,52
2021,43062881,,51
2021,43062937,,51
2021,43062887,,51
2021,43062951,,51
2021,43062908,,51
2021,43062898,,51
2021,43062899,,51
2021,43062894,,51
2021,43062888,,51
2021,43062931,,51
2021,43940191,,51
2021,43062882,,51
2021,43062930,,51
2021,43062885,,51
2021,43062926,,51
2021,43409155,,51
2021,43409156,,51
2021,45941173,,51
2021,43940241,,51
2021,43409097,,51
2021,43062922,,51
2021,43062923,,51
2021,43062891,,52
2021,43062878,,51
2021,43062916,,51
2021,43062912,,52
2021,43409129,,51
2021,43409117,,51
2021,43062890,,52
2021,43409099,,51
2021,43062914,,51
2021,45445615,,51
2021,43062925,,51
2021,43062921,,51
2021,43409153,,52
2021,43409154,,51
2021,43062911,,51
2021,43409133,,52
2021,43666994,,51
2021,43666988,,51
2021,43666990,,51
2021,43062877,,51
2021,45941208,,51
2021,43409112,,51
2021,43409113,,51
2021,43409141,,51
2021,43409152,,51
2021,43667065,,51
2021,43409149,,51
2021,44646219,,51
2021,43409124,,51
2021,43409125,,52
2021,43409151,,51
2021,45445527,,51
2021,43409118,,51
2021,43409127,,51
2021,43409128,,51
2021,43409157,,51
2021,43940218,,51
2021,43409131,,51
2021,43409122,,52
2021,43409120,,51
2021,43409126,,51
2021,45445593,,3
2021,43409107,,52
2021,43409145,,51
2021,43409130,,51
2021,43409119,,51
2021,43409110,,51
2021,43409123,,51
2021,43409139,,51
2021,43409111,,51
2021,43409114,,51
2021,43409134,,51
2021,43409108,,52
2021,43409137,,51
2021,43409109,,51
2021,43409106,,51
2021,43409135,,51
2021,43409136,,51
2021,45445587,,3
2021,43666975,,52
2021,43409115,,51
2021,43409121,,51
2021,43666999,,51
2021,43409101,,51
2021,44402135,,51
2021,43409083,,51
2021,45941185,,51
2021,45941186,,51
2021,45941187,,51
2021,45445568,,3
2021,43409093,,51
2021,43409094,,51
2021,43409079,,51
2021,43409091,,51
2021,43666984,,51
2021,43409092,,51
2021,43409089,,51
2021,43667042,,51
2021,43409088,,51
2021,43409080,,51
2021,43409082,,52
2021,43409086,,51
2021,43409084,,51
2021,43409077,,51
2021,43409075,,51
2021,43940216,,51
2021,43666989,,51
2021,43409071,,51
2021,43409073,,51
2021,43409074,,51
2021,43409059,,51
2021,43667023,,51
2021,43409066,,53
2021,45445559,,51
2021,43409062,,52
2021,43409069,,51
2021,43409072,,51
2021,43667057,,51
2021,43409070,,51
2021,45445526,,51
2021,43409068,,51
2021,43409063,,51
2021,43409067,,51
2021,43667054,,51
2021,43667061,,51
2021,43409060,,51
2021,44646224,,51
2021,43667044,,51
2021,43667058,,51
2021,43667043,,52
2021,43667047,,51
2021,43667039,,51
2021,44646196,,51
2021,43667049,,51
2021,43667041,,51
2021,44646179,,51
2021,43667045,,51
2021,43667055,,51
2021,43667056,,51
2021,43667048,,51
2021,43667064,,51
2021,43667052,,51
2021,45941174,,51
2021,44646235,,51
2021,43667066,,51
2021,43667005,,51
2021,44402139,,51
2021,43667010,,52
2021,43667040,,51
2021,43667038,,51
2021,43667008,,51
2021,43667009,,51
2021,43667035,,52
2021,43667031,,51
2021,43667036,,51
2021,43667026,,51
2021,43940257,,51
2021,43667037,,52
2021,43667034,,51
2021,43667003,,51
2021,43667021,,51
2021,43667002,,51
2021,45445633,,51
2021,43667013,,51
2021,43667015,,51
2021,43667016,,51
2021,43667024,,51
2021,43667025,,51
2021,43667011,,51
2021,43667012,,51
2021,43667017,,51
2021,43667022,,51
2021,43667032,,51
2021,43667014,,51
2021,43667007,,51
2021,44969247,,51
2021,43667029,,51
2021,43666996,,51
2021,43667079,,51
2021,43667000,,51
2021,43667001,,51
2021,43666973,,52
2021,43666983,,51
2021,43667004,,51
2021,43667019,,52
2021,43666997,,51
2021,43940201,,52
2021,43667074,,51
2021,43940255,,51
2021,43666979,,51
2021,43666980,,51
2021,43667082,,51
2021,43666993,,51
2021,43666991,,51
2021,43940240,,51
2021,43940225,,51
2021,43666963,,51
2021,43666982,,51
2021,43940245,,51
2021,43666981,,52
2021,43666978,,51
2021,43666992,,51
2021,44969251,,51
2021,43667078,,51
2021,43666969,,51
2021,43666970,,51
2021,43940228,,51
2021,43666976,,51
2021,43940184,,52
2021,43940252,,51
2021,43940253,,51
2021,43940254,,51
2021,43667081,,51
2021,43666967,,51
2021,43940237,,53
2021,43940232,,51
2021,43940235,,51
2021,43940246,,51
2021,43666968,,51
2021,43667080,,51
2021,43940187,,51
2021,43940261,,51
2021,43940230,,51
2021,43940223,,51
2021,44402134,,51
